Date,Open,High,Low,Close,Volume,"EMA(5,Modern)","EMA(10,Modern)","EMA(20,Modern)","EMA(50,Modern)","EMA(100,Modern)","KST(10,10|15,10|20,10|30,15)",SMA(10),RSI(14),"MACD(12,26)","EMA(9,Modern)",Histogram
3/31/16,109.3,109.69,109.03,109.2,21447236,108.616955,107.9845372,106.8766597,105.7398083,106.2749329,52.33012698,49.49007654,66.4160188,1.36671839,1.231067403,0.135650987
4/1/16,108.58,110.4,108.39,110.36,26389045,109.19797,108.4164396,107.2084064,105.9209923,106.3558253,53.54521501,50.20716857,70.33371353,1.473773066,1.279608536,0.19416453
4/4/16,110.31,110.435,109.68,109.94,17162988,109.4453134,108.6934505,107.4685582,106.0786004,106.426799,54.03426159,50.94874645,67.27372449,1.507348404,1.32515651,0.182191895
4/5/16,109.08,109.5,108.74,108.88,20107915,109.2568756,108.7273686,107.6029812,106.1884592,106.4753773,53.84184652,51.47808907,60.15987744,1.431917704,1.346508749,0.085408956
4/6/16,109,110.71,108.99,110.67,25056031,109.727917,109.0805743,107.8950782,106.3642059,106.5584391,55.77965868,52.07672572,66.58563223,1.49929345,1.377065689,0.122227761
4/7/16,110.04,110.225,108.61,109.08,28567202,109.5119447,109.0804699,108.0079279,106.4707076,106.608371,55.867209,52.65372272,57.68545629,1.408157143,1.38328398,0.024873163
4/8/16,109.77,110.02,108.615,109,22897951,109.3412965,109.065839,108.102411,106.5698956,106.65573,55.78351549,53.22074293,57.2706667,1.314324912,1.369492166,-0.055167254
4/11/16,109.48,110.02,108.585,108.6,25772058,109.0941976,108.981141,108.1498004,106.6495075,106.6942304,55.18037723,53.85750311,55.1358988,1.193922738,1.334378281,-0.140455542
4/12/16,108.66,109.72,108.015,109.51,28564087,109.2327984,109.0772972,108.2793432,106.7616837,106.7499882,52.7756368,54.08481826,58.89020602,1.158577186,1.299218062,-0.140640876
4/13/16,110.32,111.08,110.21,110.91,25356728,109.7918656,109.4105159,108.529882,106.9243628,106.8323647,50.48540021,53.96232475,63.89584324,1.229362555,1.28524696,-0.055884406
4/14/16,110,111.33,110,110.92,17199671,110.1679104,109.6849675,108.7575123,107.0810544,106.913308,48.58301264,53.58761332,63.92962803,1.271609068,1.282519382,-0.010910314
4/15/16,110.83,111.055,110.36,110.64,21353343,110.3252736,109.8586098,108.9367968,107.2206209,106.9871038,45.76205131,52.80929695,62.17524526,1.267880734,1.279591652,-0.011710918
4/18/16,110.33,111.265,110.25,111.23,17126086,110.6268491,110.1079535,109.1551971,107.3778515,107.0711216,44.11411899,51.81728269,64.39262848,1.297576419,1.283188606,0.014387813
4/19/16,111.44,111.44,109.88,110.55,42481435,110.6012327,110.1883256,109.2880355,107.5022494,107.1400103,42.19689733,50.65278777,60.02506844,1.251810059,1.276912896,-0.025102838
4/20/16,110.54,111.15,110.17,110.64,18078307,110.6141551,110.2704482,109.416794,107.6252985,107.209317,39.48845496,49.0236674,60.40783174,1.20886707,1.263303731,-0.054436661
4/21/16,110.58,111.05,110.15,110.65,20215983,110.6261034,110.3394576,109.5342422,107.7439142,107.2774493,38.92424209,47.32937071,60.45314202,1.162243735,1.243091732,-0.080847997
4/22/16,109.21,109.72,108.12,108.98,39073996,110.0774023,110.0922835,109.4814572,107.7923882,107.3111632,36.1961552,45.37063468,50.13444607,0.979251166,1.190323619,-0.211072453
4/25/16,108.62,108.99,108.45,108.98,14351890,109.7116015,109.8900501,109.4336994,107.8389612,107.3442095,34.06069448,43.2586664,50.13444607,0.824721362,1.117203167,-0.292481806
4/26/16,109.2,109.39,108.12,108.45,19118334,109.2910677,109.6282228,109.3400137,107.8629235,107.3661063,31.59889475,41.14099219,47.1709181,0.651973266,1.024157187,-0.372183921
4/27/16,107.34,107.83,106.69,107.58,33059790,108.7207118,109.2558187,109.1723934,107.8518285,107.3703418,26.24123312,38.71657549,42.70808192,0.439797712,0.907285292,-0.46748758
4/28/16,107.69,108.3335,106.0705,106.28,29818155,107.9071412,108.7147607,108.8969273,107.7901881,107.3487509,20.70990757,35.92926498,37.0650784,0.16484766,0.758797766,-0.593950105
4/29/16,106.22,106.495,104.88,105.72,67502786,107.1780941,108.1702588,108.5943628,107.7090043,107.3164984,15.02868236,32.85592808,34.92436684,-0.097120017,0.587614209,-0.684734226
5/2/16,105.97,106.87,105.5525,106.72,24813813,107.0253961,107.9065754,108.4158521,107.6702198,107.3046866,9.938795446,29.43839573,41.42967024,-0.221486488,0.42579407,-0.647280558
5/3/16,105.96,106.4399,105.45,105.73,38569433,106.5935974,107.5108344,108.1600567,107.5941328,107.2735047,4.37351547,25.65605754,37.43943651,-0.395374903,0.261560275,-0.656935178
5/4/16,105.12,105.4811,104.7902,105.05,27474504,106.0790649,107.06341,107.8638608,107.4943628,107.2294749,-1.69027962,21.53818409,34.94951095,-0.581351582,0.092977904,-0.674329486
5/5/16,105.43,105.66,104.81,105.02,20788119,105.7260433,106.6918809,107.5930169,107.397329,107.1857229,-7.578010766,16.8879588,34.83942672,-0.72282788,-0.070183253,-0.652644627
5/6/16,104.51,105.6,104.4,105.58,30758516,105.6773622,106.4897207,107.401301,107.3260612,107.1539264,-11.65757468,12.10258581,38.71964965,-0.780761414,-0.212298885,-0.568462528
5/9/16,105.61,106.37,105.54,105.88,19289615,105.7449081,106.3788624,107.2564152,107.2693529,107.1287001,-15.7488307,7.121633295,40.75501006,-0.793321744,-0.328503457,-0.464818287
5/10/16,106.26,107.38,106.07,107.33,21178851,106.2732721,106.5517965,107.2634233,107.2717312,107.1326863,-18.52304299,2.109439522,49.48771058,-0.67845224,-0.398493214,-0.279959027
5/11/16,107.16,107.49,106.33,106.36,20966257,106.3021814,106.5169244,107.177383,107.2359771,107.1173855,-21.68713386,-2.683397177,44.73706293,-0.658102033,-0.450414978,-0.207687056
5/12/16,106.68,106.735,105.14,105.89,29196323,106.1647876,106.4029382,107.0547751,107.1831937,107.0930809,-24.50221821,-7.204609755,42.60300363,-0.672151278,-0.494762238,-0.17738904
5/13/16,105.85,106.449,105.29,105.5,21059255,105.9431917,106.2387676,106.9067012,107.1171861,107.0615347,-26.5225852,-11.35973651,40.86119087,-0.706609789,-0.537131748,-0.169478041
5/16/16,105.67,107.21,105.56,106.82,18311860,106.2354612,106.3444462,106.898444,107.1055317,107.0567519,-27.84900244,-15.1385163,48.53125253,-0.620255519,-0.553756502,-0.066499017
5/17/16,106.74,107.04,105.2,105.48,29932711,105.9836408,106.1872742,106.7633541,107.0417854,107.025529,-29.07964287,-18.48383213,42.50458041,-0.652425187,-0.573490239,-0.078934948
5/18/16,105.29,106.43,105.04,105.86,28177911,105.9424272,106.1277698,106.6773204,106.9954408,107.0024493,-28.92957415,-21.20776159,44.6053917,-0.639880909,-0.586768373,-0.053112536
5/19/16,105.45,105.705,104.54,105.31,27334610,105.7316181,105.9790844,106.5470994,106.9293451,106.9689354,-28.44245935,-23.29420645,42.20186362,-0.666635324,-0.602741763,-0.063893561
5/20/16,105.74,106.9,105.67,106.47,29549578,105.9777454,106.0683418,106.5397566,106.9113316,106.9590555,-26.91181651,-24.81963063,48.50435587,-0.587464164,-0.599686243,0.01222208
5/23/16,106.55,106.97,106.23,106.33,15729764,106.0951636,106.115916,106.5197798,106.8885343,106.946599,-26.07004955,-25.85175251,47.82652393,-0.52990882,-0.585730759,0.055821939
5/24/16,106.92,108.59,106.885,108.46,29931309,106.8834424,106.5421131,106.7045626,106.9501604,106.9765673,-23.90862131,-26.39031035,57.54697071,-0.308862225,-0.530357052,0.221494827
5/25/16,108.86,109.57,108.684,109.24,38464750,107.6689616,107.032638,106.9460329,107.039958,107.0213878,-19.90374752,-26.21197171,60.45268643,-0.069935551,-0.438272752,0.3683372
5/26/16,109.35,109.7,109.09,109.56,21885871,108.2993077,107.4921583,107.1949821,107.1387832,107.0716573,-15.28656691,-25.29040658,61.6135014,0.143581764,-0.321901849,0.465483612
5/27/16,109.65,110.14,109.61,110.13,19870010,108.9095385,107.9717659,107.4745076,107.2560858,107.1322185,-10.38645605,-23.67679367,63.65968348,0.354701235,-0.186581232,0.541282467
5/31/16,110.28,110.51,109.7837,110.34,24366106,109.386359,108.4023539,107.7474117,107.3770236,107.195739,-6.527534827,-21.5446469,64.41233576,0.532818186,-0.042701348,0.575519534
6/1/16,110,110.6,109.91,110.35,19571528,109.7075727,108.7564714,107.9952772,107.4936109,107.2581996,-1.925686219,-18.82925124,64.45009381,0.667094222,0.099257766,0.567836456
6/2/16,110.13,110.59,109.53,110.58,15696618,109.9983818,109.0880221,108.2414413,107.6146458,107.3239778,3.148783989,-15.62141543,65.3604162,0.78304161,0.236014535,0.547027075
6/3/16,110.37,110.42,109.34,110.06,20269923,110.0189212,109.2647453,108.4146374,107.710542,107.3781565,8.096012854,-11.9675682,61.52453376,0.823478548,0.353507337,0.469971211
6/6/16,110.25,110.75,110.07,110.46,12502365,110.1659475,109.4820643,108.6094338,107.8183639,107.4391831,12.79893339,-7.996493215,63.30838501,0.87768437,0.458342744,0.419341627
6/7/16,110.53,110.63,110.13,110.18,12184296,110.1706316,109.6089617,108.7590115,107.9109771,107.4934567,16.81895723,-3.707592537,61.1704279,0.887815036,0.544237202,0.343577834
6/8/16,110.37,110.6,109.96,110.37,14568699,110.2370878,109.7473323,108.912439,108.0074094,107.5504179,19.45233409,0.628503003,62.10560315,0.900791312,0.615548024,0.285243288
6/9/16,109.93,110.31,109.71,110.19,17571631,110.2213918,109.8278174,109.0341115,108.0930012,107.6026869,21.71220996,4.79009875,60.6161651,0.886333508,0.669705121,0.216628387
6/10/16,109.2,109.4,108.56,108.94,32965003,109.7942612,109.666396,109.0251485,108.1262168,107.6291683,22.66114503,8.584869944,51.39771938,0.765190402,0.688802177,0.076388225
6/13/16,108.34,108.93,107.89,108.03,25412177,109.2061742,109.3688695,108.9303724,108.1224436,107.6371056,22.13237725,11.83675327,45.92239518,0.588965001,0.668834742,-0.079869741
6/14/16,107.78,108.415,107.24,108.03,24588506,108.8141161,109.1254387,108.8446227,108.1188183,107.6448857,21.27773543,14.6172803,45.92239518,0.444184815,0.623904757,-0.179719942
6/15/16,108.32,108.44,107.54,107.72,24605701,108.4494107,108.8699044,108.7375158,108.1031784,107.6463731,19.96229088,16.80607801,44.06768565,0.300961766,0.559316159,-0.258354393
6/16/16,107.17,108.14,106.5,108.04,32079929,108.3129405,108.7190127,108.6710857,108.1007008,107.6541677,18.4725694,18.33845655,46.4710153,0.210847277,0.489622382,-0.278775106
6/17/16,107.53,107.6819,106.24,106.49,29208832,107.7052937,108.3137376,108.4633632,108.0375361,107.6311149,15.94576755,19.12343202,37.96221226,0.014195215,0.394536949,-0.380341734
6/20/16,107.73,108.24,107.08,107.16,20562769,107.5235291,108.1039672,108.3392334,108.0031229,107.6217858,13.12239786,19.15577847,42.83465689,-0.086591389,0.298311281,-0.38490267
6/21/16,107.33,107.715,107.1,107.5,22804112,107.5156861,107.9941549,108.2593064,107.9833926,107.6193742,11.10633576,18.58451632,45.18732364,-0.137445948,0.211159835,-0.348605783
6/22/16,107.58,108.19,107.15,107.24,22724174,107.4237907,107.8570359,108.1622296,107.9542399,107.6118619,7.994506609,17.43873357,43.70600718,-0.196463669,0.129635134,-0.326098804
6/23/16,108.09,108.79,107.62,108.77,18714227,107.8725271,108.0230293,108.2201125,107.9862305,107.6347953,6.04257897,15.87177047,53.3892364,-0.11841244,0.08002562,-0.19843806
6/24/16,104.81,106.5,104.06,104.29,68012733,106.6783514,107.3442967,107.8458161,107.8412803,107.5685617,1.366523355,13.74230831,34.61411769,-0.41329068,-0.01863764,-0.39465304
6/27/16,103.6,103.6,101.75,102.22,50044303,105.1922343,106.4126064,107.3100241,107.620838,107.4626496,-4.830960958,11.04597449,29.45914736,-0.80473898,-0.175857908,-0.628881072
6/28/16,103.33,104.51,103.3,104.46,28260604,104.9481562,106.0575871,107.0385932,107.4968835,107.4031912,-9.131435909,8.005057353,39.89127263,-0.92356897,-0.325400121,-0.59816885
6/29/16,105.26,106.53,105.231,106.31,31356723,105.4021041,106.1034803,106.9692034,107.4503391,107.3815439,-11.62093324,4.84673494,46.8785844,-0.85856604,-0.432033305,-0.426532735
6/30/16,106.52,107.61,106.13,107.54,36300819,106.1147361,106.3646657,107.023565,107.4538552,107.3846816,-13.36510139,1.662967861,50.96026285,-0.699733932,-0.48557343,-0.214160502
7/1/16,107.49,108.48,107.45,108.08,19902803,106.7698241,106.6765447,107.1241778,107.4784099,107.3984503,-13.33073886,-1.26468278,52.67933201,-0.524241722,-0.493307088,-0.030934634
7/5/16,107.58,107.66,106.84,107.42,21167903,106.9865494,106.8117184,107.1523514,107.4761193,107.398877,-13.94608613,-3.971531179,50.35589761,-0.433423134,-0.481330298,0.047907164
7/6/16,106.92,108.35,106.57,108.3,24579270,107.4243662,107.082315,107.2616512,107.5084284,107.416721,-13.73894153,-6.456058908,53.31263618,-0.287130244,-0.442490287,0.155360043
7/7/16,108.39,108.86,108.11,108.62,19161748,107.8229108,107.3618941,107.3910178,107.5520194,107.4405483,-13.19669558,-8.575179127,54.37673897,-0.143714103,-0.38273505,0.239020947
7/8/16,109.17,110.36,109.02,110.3,29457871,108.6486072,107.8960952,107.6680637,107.6597833,107.4971712,-12.5226594,-10.43170296,59.58476686,0.104303833,-0.285327273,0.389631106
7/11/16,110.68,111.335,110.66,110.93,20218504,109.4090715,108.4477142,107.9787243,107.7880271,107.565148,-7.625486891,-11.33090399,61.36581118,0.347687642,-0.15872429,0.506411932
7/12/16,111.59,111.79,111.34,111.49,21906145,110.1027143,109.0008571,108.3131315,107.9332025,107.6428678,-0.834912879,-10.93129918,62.92963789,0.579083074,-0.011162817,0.590245892
7/13/16,111.79,111.82,111.21,111.22,21107762,110.4751429,109.4043376,108.5899761,108.0620966,107.7137021,4.162309411,-9.601924649,61.63425137,0.732238093,0.137517365,0.594720729
7/14/16,111.96,112.19,111.7,111.98,20870986,110.9767619,109.8726399,108.9128355,108.2157398,107.7981833,9.147247744,-7.52510655,63.88763231,0.904513529,0.290916598,0.613596931
7/15/16,112.22,112.3,111.55,111.8,17999312,111.2511746,110.223069,109.1878036,108.3562991,107.8774271,12.18655402,-4.969941008,62.94467179,1.01482034,0.435697346,0.579122994
7/18/16,111.86,112.74,111.85,112.54,20713924,111.6807831,110.6443292,109.5070604,108.5203658,107.9697553,17.43782259,-1.893084864,65.21757269,1.14870949,0.578299775,0.570409715
7/19/16,112.17,112.48,111.93,112.13,18936702,111.8305221,110.9144511,109.7568642,108.66192,108.0521364,23.35315851,1.836839599,62.9149616,1.207811137,0.704202047,0.50360909
7/20/16,112.75,113.65,112.6,113.44,24997929,112.3670147,111.3736418,110.107639,108.8492957,108.1588268,28.97040883,6.107774635,66.93224768,1.344853042,0.832332246,0.512520796
7/21/16,113.52,113.74,112.87,113.18,18885367,112.6380098,111.7020706,110.4002448,109.0191273,108.2582559,32.9933446,10.72677865,65.41758723,1.416155354,0.949096868,0.467058486
7/22/16,113.28,113.78,112.911,113.65,20003363,112.9753399,112.0562396,110.7097453,109.2007301,108.3650232,35.60450795,15.53949539,66.8768088,1.493373344,1.057952163,0.435421181
7/25/16,113.56,113.69,113.28,113.66,12968085,113.2035599,112.3478324,110.9907219,109.3756034,108.4698742,38.01392573,20.10343665,66.90880256,1.537650991,1.153891929,0.383759062
7/26/16,113.63,114.2,113.22,113.79,21223845,113.3990399,112.6100447,111.2573199,109.548717,108.5752232,41.3098779,24.31791573,67.35031216,1.565188736,1.23615129,0.329037446
7/27/16,114.76,114.88,114.1,114.58,27646113,113.7926933,112.9682184,111.5737656,109.7460223,108.6941297,44.57577867,28.35926265,69.97223054,1.631946928,1.315310418,0.31663651
7/28/16,114.76,115.11,114.4,114.98,16939662,114.1884622,113.3339969,111.8981689,109.9512763,108.8186024,47.61551702,32.20608958,71.23193418,1.6975615,1.391760634,0.305800866
7/29/16,115.24,115.54,114.87,115.23,22385320,114.5356415,113.6787247,112.2154861,110.1582851,108.9455607,50.48005435,36.03543961,72.02193525,1.749566518,1.463321811,0.286244707
8/1/16,115.31,116.13,115.17,115.84,13990077,114.9704276,114.0716838,112.5606779,110.3810974,109.0820843,52.12123983,39.50378134,73.90493358,1.819034079,1.534464265,0.284569815
8/2/16,115.68,115.77,114.22,114.96,21278383,114.9669518,114.2331959,112.7891848,110.5606622,109.1984786,52.9447725,42.46294274,66.90887392,1.782531068,1.584077625,0.198453443
8/3/16,114.88,115.35,114.8005,115.34,15011273,115.0913012,114.434433,113.0321196,110.7480872,109.3200929,53.68380421,44.93428228,68.30417442,1.763931488,1.620048398,0.14388309
8/4/16,115.32,115.78,115.03,115.67,12835296,115.2842008,114.6590815,113.2833463,110.9411034,109.4458337,54.83839156,47.11878697,69.50665027,1.755582171,1.647155153,0.108427019
8/5/16,116.28,117.04,116.13,116.78,23196570,115.7828005,115.0447031,113.6163609,111.1700797,109.5910647,56.65071368,49.22340755,73.1909089,1.817581057,1.681240334,0.136340724
8/8/16,116.82,116.87,116.28,116.65,12358181,116.071867,115.3365752,113.9052789,111.3849786,109.7308456,57.77660282,51.19967525,72.09231046,1.835072139,1.712006695,0.123065444
8/9/16,116.73,117.29,116.67,116.92,13276458,116.354578,115.6244707,114.1923952,111.6020382,109.8732051,59.01094472,52.96978194,72.99881454,1.849401936,1.739485743,0.109916193
8/10/16,116.96,117.02,116.31,116.62,14688405,116.443052,115.805476,114.4235957,111.7988211,110.006805,59.15319318,54.42752339,70.26767653,1.815621555,1.754712905,0.06090865
